ÑµÁ·Éè±¸: cuda (NVIDIA GeForce RTX 5070 Ti), PyTorch=2.13.0+cu132, CUDA=13.2
iter=  930 phase=1 theta=  0.0deg p_attach=1.000 reward=+4.075 ep100=+1694.71 policy=+0.001 value=132.398 est=0.062 kl=0.0026 mean_max=0.99 mean_sat=0.0% t=964.7s eta=9.81h
iter=  940 phase=1 theta=  0.0deg p_attach=1.000 reward=+4.131 ep100=+1772.23 policy=-0.001 value=181.175 est=0.062 kl=0.0071 mean_max=0.99 mean_sat=0.0% t=974.9s eta=9.80h
iter=  950 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.429 ep100=+1657.57 policy=-0.001 value=196.029 est=0.063 kl=0.0056 mean_max=0.99 mean_sat=0.0% t=985.3s eta=9.80h
iter=  960 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.367 ep100=+1694.06 policy=-0.001 value=130.423 est=0.059 kl=0.0061 mean_max=0.99 mean_sat=0.0% t=995.6s eta=9.80h
iter=  970 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.707 ep100=+1652.57 policy=-0.005 value=176.677 est=0.058 kl=0.0066 mean_max=0.99 mean_sat=0.0% t=1005.7s eta=9.79h
iter=  980 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.751 ep100=+1665.05 policy=-0.011 value=175.108 est=0.064 kl=0.0077 mean_max=0.99 mean_sat=0.0% t=1015.8s eta=9.79h
iter=  990 phase=1 theta=  0.0deg p_attach=1.000 reward=+4.083 ep100=+1642.58 policy=+0.003 value=163.452 est=0.063 kl=0.0057 mean_max=0.99 mean_sat=0.0% t=1026.1s eta=9.78h
iter= 1000 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.789 ep100=+1587.70 policy=-0.002 value=145.689 est=0.061 kl=0.0061 mean_max=0.99 mean_sat=0.0% t=1036.2s eta=9.78h
iter= 1010 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.428 ep100=+1754.34 policy=+0.007 value=153.259 est=0.062 kl=0.0054 mean_max=0.99 mean_sat=0.1% t=1046.4s eta=9.77h
iter= 1020 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.820 ep100=+1726.65 policy=+0.001 value=172.662 est=0.060 kl=0.0062 mean_max=0.99 mean_sat=0.0% t=1056.5s eta=9.77h
iter= 1030 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.381 ep100=+1521.97 policy=-0.005 value=132.555 est=0.058 kl=0.0081 mean_max=0.99 mean_sat=0.1% t=1066.7s eta=9.76h
iter= 1040 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.238 ep100=+1448.87 policy=-0.006 value=113.999 est=0.058 kl=0.0082 mean_max=0.99 mean_sat=0.0% t=1077.1s eta=9.76h
iter= 1050 phase=1 theta=  0.0deg p_attach=1.000 reward=+2.949 ep100=+1510.83 policy=-0.010 value=147.352 est=0.063 kl=0.0084 mean_max=0.99 mean_sat=0.0% t=1087.2s eta=9.76h
iter= 1060 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.186 ep100=+1444.28 policy=-0.007 value=128.857 est=0.060 kl=0.0058 mean_max=0.99 mean_sat=0.0% t=1097.4s eta=9.75h
iter= 1070 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.463 ep100=+1397.10 policy=-0.002 value=125.109 est=0.062 kl=0.0087 mean_max=0.99 mean_sat=0.0% t=1107.7s eta=9.75h
iter= 1080 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.423 ep100=+1511.23 policy=+0.001 value=140.849 est=0.063 kl=0.0026 mean_max=0.99 mean_sat=0.0% t=1117.7s eta=9.74h
iter= 1090 phase=1 theta=  0.0deg p_attach=1.000 reward=+2.930 ep100=+1501.20 policy=-0.003 value=126.146 est=0.060 kl=0.0047 mean_max=0.99 mean_sat=0.1% t=1128.1s eta=9.74h
iter= 1100 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.429 ep100=+1442.75 policy=-0.003 value=119.356 est=0.060 kl=0.0062 mean_max=0.99 mean_sat=0.0% t=1138.4s eta=9.74h
iter= 1110 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.653 ep100=+1391.53 policy=-0.003 value=102.186 est=0.058 kl=0.0051 mean_max=0.99 mean_sat=0.0% t=1148.5s eta=9.73h
iter= 1120 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.459 ep100=+1638.97 policy=-0.003 value=124.206 est=0.059 kl=0.0050 mean_max=0.99 mean_sat=0.0% t=1158.7s eta=9.73h
iter= 1130 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.606 ep100=+1627.05 policy=-0.003 value=149.600 est=0.061 kl=0.0023 mean_max=0.99 mean_sat=0.1% t=1168.9s eta=9.72h
iter= 1140 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.409 ep100=+1522.16 policy=-0.003 value=204.393 est=0.060 kl=0.0050 mean_max=0.99 mean_sat=1.0% t=1178.8s eta=9.72h
